Area,Piste,Ref,Difficulty,Routes,Length,Avg Angle,Max Angle
Tauplitz / Bad Mitterndorf,"Mitterstein Piste",,intermediate,2,1397.418215529735,13.977686657475772,24.052294373360567
Le Grand Massif,"Fred",,intermediate,1,1496.8659251823344,10.959889829314816,22.576663770824084
,"Crosets",,easy,1,89.73137119591513,11.709453540807063,0.0
Chabanon,"Les Marmottes",,intermediate,1,368.0919421471848,22.21078860494678,32.474905833523074
Serfaus Fiss Ladis,"Urgabfahrt",,intermediate,1,1505.1186989127673,11.115441901838379,20.840622762869796
,"La Vie Neuve",,novice,1,278.2817066301753,7.697951932308179,12.202193196792912
La Thuile,"Eaux Rousses",,intermediate,1,1456.89138333145,10.349577323203595,23.85972324045468
Kitzbühel,"Resterhöhe",,intermediate,8,2879.4870096892914,12.101861982184696,25.390809068715352
Nauders Bergkastel,"23 Skiweg nach Nauders",,easy,1,1374.0368270955664,3.0627675778006704,7.110590609641367
Espace Killy,"Cugnaï",,freeride,1,4203.90495054647,12.415260261287893,32.761490711513765
Galibier-Thabor,"Primevère",,easy,1,375.8505618192023,11.953382000738628,24.47899166531124
,"Le Coucou",,advanced,1,385.6251998042879,15.474876064324524,22.99952144782551
Saas Fee,"Felskinn",,intermediate,1,1686.3502746830382,14.461066601332842,24.6843395681034
Metabief - Mont d'or,"Renard",,novice,1,1254.87822792068,7.2637820666813315,15.215101124494538
Chamrousse,"Passage Krieg",,advanced,1,160.1359948468901,16.044328058425855,16.77827612555258
Val d'Aveto,"007",,easy,1,154.86584454322283,0.0,0.0
,"Hägis;Freienalp-Unterwasser",,intermediate,1,718.8484110775725,9.928399358341755,17.488041260090707
Puy-Saint-Vincent,"Marmottes",,intermediate,1,1108.9635956408529,16.02722657561798,27.556539145152048
Comprensorio del Corno alle Scale,"Stadio dello Slalom",,advanced,1,941.8506359168856,0.0,0.0
,"Les Tetras",,intermediate,1,411.4079218632473,17.776819534896852,22.077357711358538
Saas Fee,"Waldweg",,easy,1,2354.422428933024,6.7865553505503815,23.098478942037097
,"Grünberg Ski-Abfahrt",,advanced,1,2530.502985656164,11.463591791829378,22.4786597056841
Les 7 Laux,"Les Vallons du Pra",,advanced,2,3962.2243867411794,13.005233778083126,37.436295518068114
Isola 2000,"Levant",,easy,1,2291.243202175525,7.465949455655927,20.30075724372701
Area Sciistica Schia Monte Caio,"Raccordo San Matteo",,intermediate,1,1163.2741586263476,0.0,0.0
Rogla,"Planja",,easy,1,556.3142215454756,9.088628564698428,21.309113268663893
La Thuile,"Gran Testa",,intermediate,1,973.0959172453329,14.240447600329377,26.02708208919473
Area Sciisitica Febbio - Rescadore,"Rescadore - Partenza",,easy,1,66.6548757774697,0.0,0.0
Skiregion Dachstein West,"Talabfahrt Hornspitz I",,intermediate,1,1863.1802904103718,11.726516927963099,22.31841090620848
,"Loferer Seilergraben",,advanced,1,4301.399013008819,11.516913227266816,40.44553040269018
Kitzbühel,"Zweitausender",,intermediate,1,87.40960652464399,3.38902236292005,0.0
Les Trois Vallées,"Praline",,novice,1,1646.0107871974787,4.416315617355357,12.7843836409826
,"Verbindungsroute Lämmerbichl-Eggalm",1,intermediate,1,204.91900870134106,9.571251091118192,15.194127943888008
Saalbach - Hinterglemm,"Zehner-Standardabfahrt",,easy,1,1603.2051707730807,14.670716166747113,23.45122965711391
Sella Nevea,"Veliki Graben",,easy,1,1023.0003058492724,8.970263472426332,22.914932763209407
La Plagne,"Murs",,advanced,1,570.0700070180148,20.312639830736565,28.22786404455409
La Clusaz,"La Ruade",,easy,1,1263.1853231781668,16.08190373771439,25.234976740606143
,"Penken Standard",,intermediate,3,1829.7319102176182,11.030467170564298,24.018938019997048
Patscherkofel Ski,"Rennstrecke",,intermediate,1,392.6879550909794,15.352663028195495,25.013166442789462
St Johann in Tirol,"6a",,intermediate,1,2888.6995615391897,12.89357186190992,26.619912415444475
,"Chalets",,intermediate,1,932.8549567747665,12.836440276746224,27.22599942957806
,"Les Rasses Bleue",,easy,1,2509.4352794290685,5.85268804965165,14.135870741298422
,"Sass",,intermediate,1,742.9278682124548,12.385371047260325,24.448892693465634
Planai,"Verbindungsweg",,easy,1,242.6671290531433,3.853234972298979,13.003681329554304
Kitzbühel,"Direttissima",,advanced,3,1409.7780117928526,14.92147657722626,29.478731188963618
,"2a - Walisgaden",,intermediate,1,677.9326913776094,14.600086613001302,21.67967486231978
Espace Killy,"Isolée",,easy,1,1049.5825907284448,7.605788852257039,20.483935635639455
Sella Nevea,"Azzurra del Poviz 2",,easy,1,233.4692958820279,11.24335737174208,14.561249936295335
Le Grand Puy,"Liaison mixe ski alpin/ski de fond",,intermediate,1,128.54709758899497,17.860747507874695,19.573293085479747
Alpe d'Huez Grand Domaine,"Les Bergers",,novice,1,633.1922243991747,6.965306479590326,16.392122335611102
Skigebiet Riesneralm - Donnersbachwald,"Sonnige West",,intermediate,1,310.7552154094854,19.928076580276045,29.29117038638598
Galibier-Thabor,"Etrlou",,intermediate,1,486.07046689269737,20.7486032554918,25.67269480918179
,"68 - Aebi-Gilbach",,easy,1,1755.0861043139396,4.15531670998984,13.62930623914543
Val Cenis Vanoise,"Sangliers",,intermediate,1,503.3619305503759,5.196597162844492,10.816379903914116
,"Pista Raccordo Buca di Forno",,easy,0
Fieberbrunn,"Siebener",,easy,1,853.5780826110879,12.234272564099442,20.129958403163126
Espace Diamant (Les Saisies),"Retour de ND de Bellecombe à Praz Sur Arly",,easy,1,1776.7222942974902,2.8405321889071087,16.153881005131762
,"Le Choucas",,novice,1,274.90374650384206,7.15767429854072,14.94515349320765
Area sciistica Bentonico,"San Valentino Sud",,easy,1,947.5679251200969,11.103419407444663,18.25503286034459
Skigebiet Gastein,"Möserabfahrt",,easy,1,1272.4553210760494,8.534015481498114,24.779852092686202
Les Trois Vallées,"Verdet",127,easy,1,2373.7079678536634,8.751880944022636,24.194236568640903
Les Trois Vallées,"Petit Lac",,easy,1,504.33748985105694,6.6725529286235865,13.71721221833131
Ankogel Mallnitz,"2",,intermediate,1,626.110257096056,16.673147748427088,28.511167266431
,"Kerbbodenbabfahrt",,intermediate,1,661.7979156850025,21.93111763193205,27.864885640557457
,"2 Trockenbachabfahrt",,intermediate,1,1279.47870073782,16.377068601506256,25.251100787181965
Serre-Chevalier,"Moulière",,intermediate,1,349.88888954362244,13.749995431073172,18.38377699525937
,"Champira",,intermediate,2,1091.0921878301986,18.55067764799917,31.319397725670957
Les Gets - Morzine,"Crocus",,easy,1,595.3026900812971,8.324329140873944,16.784315286187276
,"Campo Scuola Daini",1,novice,1,112.51969283048986,5.232925864032869,5.776649945016019
Reiteralm,"Gleiming Talabfahrt",,easy,1,65.39480394884241,3.770141956852102,0.0
Valberg,"Serres",,intermediate,1,1026.2024562538443,12.535035459788936,29.47290357480806
Serre-Chevalier,"Stade",,intermediate,1,1497.077441315937,15.641496520804711,27.336743036756882
Sölden,"7b",,intermediate,1,1361.6255007446846,9.333053138990154,16.58463296895243
,"Altiport",,easy,1,2479.466268536379,9.917401634165332,19.04218078939196
Val Cenis Vanoise,"Bois des coqs",,intermediate,1,742.8466314753838,12.276720828000247,21.676185794908527
Les Trois Vallées,"Jardin d'Enfants",,novice,2,730.7517531580587,5.388425277545296,11.978413373286713
Area sciistica Monte Bondone,"Topolino",,intermediate,1,521.4755858627393,14.515314037111187,22.37900553625237
Espace Diamant (Les Saisies),"Sapinette",,easy,1,400.5662859140763,6.217702507196209,8.99797888183494
,"Chassoure-Tortin",,intermediate,1,2058.521257967658,6.822726346025776,20.51090624801034
,"Trametsch",,intermediate,1,4031.396578694696,14.637917364612543,34.034855665823954
,"Trainingspiste",,easy,1,162.12088694663908,0.6141114217825305,5.34567621647417
Bonneval-sur-Arc,"Pinson",,intermediate,1,196.40873440793615,26.32581545550139,29.330558770807528
,"5",,intermediate,2,1153.6685177392126,11.08008486769293,15.045122251866516
Les Trois Vallées,"Grive",t 31,easy,1,898.170921983054,6.827848045479963,16.534736504304885
,"Pista Buca di Forno 1",,intermediate,0
,"Collegamento Storta - Rigolor",,advanced,1,356.8716295491744,19.78615529815655,24.563087789182145
Alpe d'Huez Grand Domaine,"Signal Bis",,intermediate,1,691.3134029204508,18.976774182586638,32.047756486594906
Les Trois Vallées,"Boulevard de la Lance",,intermediate,1,835.6124648558224,4.765201515679145,12.400259659239865
Savognin,"22 Crest'Ota",,freeride,1,1634.8700272896642,13.227403007184273,23.893151094896464
,"Leyçon",,intermediate,1,529.113038403343,14.212827676500709,21.38203155067387
Weinebene,"Babylift",,novice,1,108.33230779649907,2.7631918448779214,3.7601211418076144
SkiWelt,"Wagnerfeld Abfahrt",,easy,2,912.1269440986205,3.536867629281617,7.705100005649738
Les Deux Alpes,"La Diable",,easy,1,1639.363186781059,7.511657948336879,13.924382295804659
,"Cuboré",,easy,1,653.4668165829856,9.6107950199742,19.378551096397445
Alpe d'Huez Grand Domaine,"Dahut",,intermediate,1,380.6092980591762,11.277804548611842,20.136069505261247
Pila,"Leissè",,intermediate,1,1220.735279946553,12.87956293960766,23.224089310774456
Tauplitz / Bad Mitterndorf,"Mitterstein Piste",,advanced,1,342.03453980969994,22.646641204878765,27.749026681589644
,"Stade",,intermediate,1,543.2464334372362,20.22563696767553,31.649674117845507
Weinebene,"Schneeloch I",,intermediate,1,344.1888431693527,15.038957001642917,18.47779055026279
Les Trois Vallées,"Hulotte",,easy,1,498.20829835343255,12.780301023102556,19.9009056965537
Chamonix Mont-Blanc,"Pylônes",,advanced,1,478.2869743121203,24.045218025726243,31.66155920079613
,"Iltios",,easy,5,872.2257510388177,7.623597541971899,14.518089206831519
,"4 Gipfelabfahrt",,easy,1,1396.7828675642788,8.980676236582694,18.535188658982218
Skigebiet Wurzeralm - Spital am Pyhrn,"Juniorjetpiste",,easy,1,392.4051387520173,9.407444763624586,12.735954404962865
Les Orres,"Boussolenc",,intermediate,1,955.9251258044283,20.006687947458104,31.899633126941477
,"3",,easy,1,1862.7271883427904,10.470795228661991,22.941260596389686
Skigebiet Dreiländereck - Arnoldstein,"Stole",,intermediate,1,926.6251446617077,15.673000361607665,22.927600305660874
Les Orres,"Liaison Gentiane Pousterle",,intermediate,2,612.1953455105634,6.81490210107541,18.547131200329137
Vars,"Pinatiaux Inférieure",,intermediate,1,1245.8991318310088,9.018125235459388,20.82954512667667
Schigebiet Forsteralm,"Schiweg",,easy,1,527.574101433833,2.6602599289057656,14.700517586654277
Kitzbühel,"Hochsaukaser",,advanced,1,1114.5464307449658,15.12823599585245,27.573719923622647
,"8 Mesola",,easy,1,1164.310882038847,6.954189281012006,14.293135546343454
Area sciistica Bentonico,"Diretta Bucaneve",,intermediate,1,533.2207435822459,13.832650852924681,20.03075993309086
Area Sciistica Abetone,"Zeno 3",,intermediate,1,551.0856520048752,0.0,0.0
Queyras - Arvieux,"Les Grangettes",,novice,1,676.3287671724029,7.214242495539361,12.356690834066
Espace Killy,"Creux",,easy,1,1963.8863827741363,12.02475683702957,23.02273561956091
Megève,"Loutres",,intermediate,1,660.6506135923521,19.701414326468,27.522682525503356
,"Biancaneve",,easy,1,298.36748246153905,12.781833037541164,18.85650628036383
,"Aigle",,intermediate,1,1048.9144645460779,15.88587764351511,28.97320788539154
Nassfeld,"Speed-test",,intermediate,1,276.8561879081798,17.311689863175616,23.185252962527922
Sölden,"24",,easy,11,1527.193904513526,10.054607593107473,21.413943652519972
,"22 Unterdiedams Talabfahrt",,intermediate,1,2826.365490073152,13.929534149809214,28.30176692076435
,"Wölfertschen",,intermediate,1,1252.580517840436,12.039151495603633,25.716540573388016
,"Ruestelhang",,intermediate,1,1190.6579912026396,13.572738042486584,25.195751179889168
,"La Noire",,advanced,1,815.2018527600586,12.651623524274717,20.14722014218487
,"Grande Gentiane",,easy,1,369.88167183598637,11.254126572224038,17.970777484344715
,"Theodulo - Plan Maison",,intermediate,1,2093.845889181535,10.373847822895756,21.37208534069325
Mölltaler Gletscher,"Variante 2",,freeride,1,450.6439735680878,25.108528176867953,32.48973283305075
Rouge Gazon,"Le Réservoir",,easy,1,612.3524534392326,13.580065391642307,17.691402324404535
,"Fischbacher Abfahrt",,intermediate,1,528.2337545903092,11.551634041649184,20.43905318775691
Espace Diamant (Les Saisies),"Thuile",,easy,2,3147.1381738226337,8.429285112708806,23.745885481763224
Kitzbühel,"Eggl",,easy,1,842.2432393792596,6.161981997440334,11.483536144138112
Pralognan-la-Vanoise,"Bochor",,easy,1,1626.5750666936688,12.197319753601272,22.237980804798198
Les Trois Vallées,"Rocher Noir",93,advanced,1,1363.3479976174306,20.37311643358747,30.488265431832335
Isola 2000,"Combe",,easy,1,941.3842061847722,11.086076005495704,22.489150691327783
Skigebiet Lackenhof - Ötscher,"Kleiner Ötscherabfahrt",,advanced,1,1094.137393856907,21.046508914652268,30.430752867217635
Innerkrems,"Kärnten 2006",,advanced,1,552.7733767814939,22.527918031431415,33.31626428211493
,"Hexenseeabfahrt",,intermediate,1,300.50105829629064,19.549232324002777,24.58443025059739
,"Tsayèt",,intermediate,1,1992.6389519280824,11.280235621374324,22.800041805100793
,"23",,intermediate,1,1647.47306137132,12.44230247352428,22.69079520157762
Les Trois Vallées,"Altiport",,easy,1,614.5091923398954,4.69957195928387,13.668249349883302
SkiWelt,"Kraftalm - Kasbichl b",,intermediate,1,413.93575016074874,13.369559564868467,18.97439566455743
,"43 Schalmi",,intermediate,1,2081.5359222766647,11.584345173326655,26.803277981351744
,"6",,easy,1,3041.5280919452857,9.166980102143748,22.78860138563555
,"Trainingspiste Sartons",,intermediate,1,473.57127756766124,13.270926187614931,23.469214629777383
,"Stockhorn",,freeride,1,927.5486621265386,21.17805753902189,31.066892624418514
St. Anton am Arlberg,"Grün",,intermediate,1,1551.0867436201788,15.917365132240679,25.05777857913828
,"4",,intermediate,2,1023.8248306656689,14.895959614124461,27.14251519143598
,"Fuorcla",,intermediate,1,1929.0055331382612,11.82933342746919,24.668780644071774
,"Blainon",,easy,1,3154.8680363302624,6.708584296856983,29.900374595037274
Weinebene,"Standardabf. II",,intermediate,1,808.9856079696153,11.184704453805413,33.88349616008112
,"Ch'Neau",,novice,1,418.2111791178222,4.911973704997544,8.697280233030066
,"Alberto Tomba",,intermediate,1,1346.6886245528024,15.688565144258053,32.89714375460828
,"Furcia 12",,intermediate,3,2160.06142009871,13.537863316943499,36.57306534369697
,"Haserlabfahrt",,intermediate,2,993.2445272592067,16.8337233379247,28.56052761226263
Espace Killy,"Edelweiss",,easy,2,1826.8933541072302,10.817518797353946,24.602518531866753
Espace Killy,"Collet",,easy,1,1359.5019335654074,6.886273359877722,17.511835911751476
La Plagne,"Liaison Col de Forcle",,easy,1,769.3294054499002,5.847347433495122,17.94167913274799
,"Oberholz",,intermediate,2,2596.8388111050795,11.856400041798278,25.064816223542973
Frabosa Soprana,"Lanza Villa",,intermediate,1,404.2190361486211,11.65435656720063,19.329786945089744
Zell am See,"Wilder Kaiser",,intermediate,1,573.3873063648748,16.16949104740163,25.137936380419326
,"46 Alpenrose",,intermediate,1,111.62296346886745,3.967952086077476,4.938595803524751
Le Grand-Bornand,"La Noire des Pylônes",,advanced,1,555.394339304849,20.5208343309995,39.453225486207735
Platak,"Radeševo 2",,easy,1,241.12058621025446,9.840590335612063,17.94609869768633
,"Maseben Alm",,intermediate,1,685.4436151719683,6.398836104287111,14.59664201162108
Lech/Zürs,"Gipsloch",43a,intermediate,1,278.65016865624455,16.0829674203421,20.30947787666657
,"Variante Paradiso",,intermediary,1,1300.0901453300062,10.018416003333298,21.43397415762119
,"Lona supérieure",,advanced,1,1442.902792270388,11.073716863231562,28.688336473515847
Sella Nevea,"Skripi III",,intermediate,1,362.1091692293003,21.241280173061586,31.854780980996264
,"Übungshang Hahnbaum",,easy,1,482.1424704509602,8.310133780945575,13.63047900832541
,"Clos",,easy,1,355.22734557974826,10.997834398276458,20.600984265166854
Scuol Motta Naluns,"Crap alb FIS",,advanced,1,1169.3986841700405,15.35969089935294,25.764857762472268
,"",R21,freeride,1,443.5564459478503,21.907962353651573,33.29440035189194
Skigebiet Bad Kleinkirchheim / St. Oswald,"Priedröfabfahrt",,easy,1,5446.059812332459,4.243727501510944,28.095363328246933
Le Grand Massif,"Almandine",,easy,1,104.21726474278655,1.6787948341258856,1.9187271661566976
,"Anémones",,easy,2,2203.3168589217103,9.900642701437462,21.894745215460418
,"Fignards",,easy,1,679.9667185673513,15.41448261394715,27.094533958745654
Skigebiet Fanningberg,"Übungspiste I",,intermediate,1,527.981450270306,11.492546362478324,13.99096152822879
Valberg,"Liaison Dreccia-Tete",,novice,1,1319.3860534039122,3.517714315518647,20.90445758895884
,"",32,intermediate,2,502.34283698654036,9.590324907235235,18.053519638868735
,"Slittone",,intermediate,1,1000.3417713385828,13.754268522254467,24.04091539260296
,"Rocce Bianche",,intermediate,1,1806.6673934316211,12.826257442962953,22.42532068756361
,"Alpe Alta",,intermediate,1,1407.7418591638595,13.68860845496041,23.23312861741986
Reiteralm,"Holzerabfahrt",,intermediate,4,2484.237688620577,15.752243073927641,29.044662645611567
Kappl,"Bergwiesen-Skiweg",9a,easy,1,929.8926436340405,6.256410105291703,16.17854528806898
,"Gros Tapy",,intermediate,1,1875.1896913080122,14.664309397615822,31.82065913210296
Espace Diamant (Les Saisies),"Forêt",,easy,3,1259.489174409802,8.110907414729764,16.430081949206347
Dorfgastein - Großarltal,"Skiweg",,easy,5,4709.338181880472,6.651144233621145,20.56926814389197
,"Schedlerhoflift Berg - Schedlerhoflift Tal",,easy,1,364.90691722104424,11.73821282199987,20.332415149050767
Saalbach - Hinterglemm,"Zur Talstation Reiterkogel Ost",,intermediate,1,444.72801650274766,12.530869706780853,18.909861406771316
Sljeme,"Zeleni spust",,intermediate,1,359.45447845358825,14.156395322456733,21.031262448006625
Sainte-Foy Tarentaise,"Plan des Veaux",,intermediate,1,455.56210233584943,14.209926895786845,19.33491601614108
Riserva Bianca,"Strada Forti",,easy,2,3839.7602704392757,3.933187104511041,12.209597456368693
,"Le Cochet",,advanced,1,640.2141294338505,8.911661827418756,20.169910428556463
,"Westhang",,intermediate,1,221.9413128297623,21.124775553182637,26.333075078363468
,"Wolfbach",,advanced,1,1551.7209539650755,11.85351211362207,23.924781227502503
,"Rastkogel Zeigerspitze",4,easy,4,984.5467405387122,6.417721342733347,16.464030678182112
,"Nera Folgarida",,advanced,1,1492.1375803087585,18.96643173184086,28.66117409472642
Le Grand Domaine,"Gelaz Traverses",,easy,1,647.5778090723193,4.465740520374226,8.509408939948257
,"White Hare",,intermediate,1,2592.726920917371,12.314517861660976,20.968945482657205
Les 7 Laux,"Ardoisière",,intermediate,1,442.381344415532,12.636195638287806,21.28852967447615
,"27",,easy,1,1518.5869081637488,11.15189572292969,20.544310177509942
Alpe d'Huez Grand Domaine,"Escapades",,intermediate,1,1392.4233225395822,12.67659121797255,27.472873258264634
,"",7,easy,2,737.1231920691405,14.287214943682386,16.364244104287465
Monterosa,"Olen",,easy,1,172.09746035544322,6.4198069033736544,7.048638753261982
,""Hexenweg"",,intermediate,1,389.98913109972364,9.814978102113635,21.267934840492977
Le Grand Domaine,"L'Oratoire au Morel",,easy,1,159.58372756955296,11.478028858071216,13.857513437338678
Kitzbühel,"Wurzhöhe Süd",,easy,2,2728.448341180921,9.648722026952434,25.673955496442936
,"Jöchlpiste",,easy,4,1057.5968495605007,3.1056246635884075,10.373029233100288
Les Trois Vallées,"Mauduit",S 01,intermediate,1,3526.5962931380104,16.621917216067082,31.778670143086313
,"3",,easy,1,528.0364768616553,7.865641263157027,16.35044065713935
Hochkeil am Hochkönig,"Hochkeilpiste",,intermediate,1,861.0557339348986,11.446883942224021,24.515986617619447
Bonneval-sur-Arc,"Chardonneret",,easy,1,1003.1273200208689,11.800102045956251,19.7648947257759
Metabief - Mont d'or,"Source",,intermediate,1,638.6007274024831,12.585138789304168,26.752791863147564
,"Skiweg Heuberg Zaferna",,easy,1,2566.5257977885576,6.1381866674664565,22.844752945971692
Alpe d'Huez Grand Domaine,"Les Farcis",,easy,2,1429.2843627478449,10.60550942198818,23.712348542125845
,"Les Viroulets",,intermediate,2,2019.522897798824,12.427646982790254,25.993844494411764
,"Laax 12",,easy,1,634.5769176537912,7.363561395075963,11.689010686916172
,"Gentiane",,intermediate,1,827.5462382178252,10.222822145246532,20.7714073548135
,"Waldabfahrt",,easy,1,392.32614804818667,8.85987940809561,14.492509232512507
Saalbach - Hinterglemm,"Riederfeldabfahrt",,intermediate,1,2086.029720033692,13.698997058119692,27.9884759443551
Hahnenkamm,"Hauptabfahrt",,intermediate,1,3041.9972288892786,14.76468033377751,28.62529540858523
,"La Chaux",,easy,1,1104.8598091588563,10.759865573351847,20.383178557416507
Wagrain,"Kühberg",,intermediate,2,1598.6344460337448,14.754945276432144,24.86623403556694
Turracher Höhe,"Lampelabfahrt",,easy,1,1671.4569426997475,8.542800074020077,14.520004771615351
Davos-Klosters,"Skischul Run",,easy,1,2294.04036008208,10.452126023019206,19.50712884206162
Kitzbühel,"Hasgtein",,easy,1,278.8855423890934,2.921558242429608,5.915630688894464
,"Sylvester",1,advanced,1,4128.462865527372,15.819366248720819,31.566134102493887
,"Access Bronner",,intermediate,1,325.19226972218803,1.1649285688261466,2.963929770772809
,"5a",,intermediate,1,522.997321960181,15.231017872503289,20.473193059575767
,"3 Talabfahrt Variante",,easy,1,416.30485732868334,14.431313556906245,27.83794707987884
,"Pianea",,intermediate,1,775.7234311253583,15.189736978994889,26.13646059103523
Les Trois Vallées,"Lagopede",,easy,1,611.6169882609488,12.114108047201649,18.78244063341794
Espace Diamant (Les Saisies),"Grande Combe",,easy,1,1833.964843031709,8.089967151104016,15.769789425853913
SkiWelt,"Köglbahn",,intermediate,1,596.8275127857445,16.068350986162283,22.23086693831671
Serre-Chevalier,"Chazelay",,novice,1,152.88677618851233,7.610927672307754,8.322713317393317
,"Raffelmoos Nord",,easy,1,468.1628693134298,13.445355887604924,20.08724349449404
Hauser Kaibling,"Prenner-Talabfahrt",,intermediate,2,2632.799581055845,14.699201037898732,27.653340230823495
,"Les Cognets",,intermediate,1,580.7682096895475,6.129492631355528,18.185790812623697
Les Arcs / Peisey-Vallandry,"Accès UCPA Arc 1600",,easy,1,215.81638070820532,13.258253153563883,15.422054301941031
,"20a Südhang",,easy,1,1321.8773032888332,7.685837830828355,22.260138126833738
,"Rotstock",,intermediate,2,497.39859525711125,11.34001576616933,16.687913154973835
Tarvisio,"Campo Scuola",,novice,1,122.34042788323835,9.893013166069617,12.3492321454131
Serre-Chevalier,"Rocher de l'Enfer",,intermediate,1,1106.1700489286663,13.883451349837147,25.15909701046001
,"Zielegg",,advanced,2,1471.2554945011252,15.902623721389562,29.110139881840997
Chabanon,"Le Relais",,intermediate,1,905.9650019477415,14.620418274345754,22.5393911532671
Les Trois Vallées,"Gentiane",,easy,1,1690.6062052150253,8.361143686900128,13.696303216648392
Kappl,"Rennstrecke",12,intermediate,1,619.9832909810681,18.000918455393858,23.507656994359426
Axamer Lizum - Muttereralm,"11",,easy,1,497.22681639610016,0.06201673417734569,7.2859299380319715
Arêches Beaufort,"Grangette",,easy,1,1133.8233697543678,9.405338708861676,19.805372527018456
Skigebiet Lackenhof - Ötscher,"Fuchswald",,easy,1,964.1532947612031,11.99834275643683,20.29423731088874
Area sciistica Folgaria,"Francolini",,intermediate,1,1649.4124333581483,11.072221160826148,22.84997370790964
Espace Killy,"Cafo",,novice,1,226.25316864130463,11.40268559554568,17.683708781385697
,"Gaibana",,intermediate,1,1085.4297583304299,14.154615336851226,24.829510181355584
Warth-Schröcken,"Graueggen",W21,advanced,1,577.2031193593391,18.124612153823605,28.635590563383463
Skigebiet Hinterstoder,"Talabfahrt",,easy,1,72.78387457449028,9.080768711435997,0.0
,"Tourtet",,easy,1,250.18390913086478,10.13782359609275,16.712024504465365
Col de Plainpalais,"Martagon",,intermediate,1,1273.2729555734154,12.68224494541987,21.1971868275614
Espace Killy,"Forêt",,advanced,1,986.9446962055442,20.89948063550697,33.36648290162563
Tarvisio,"Variante F.I.S.",,intermediate,1,350.7486482864153,11.137271768988128,15.795264198216637
,"3",,advanced,1,647.8947894823673,19.682238902063016,28.412007170063802
,"Skigebiet Krippenstein",,easy,0
Les Deux Alpes,"Super Diable 1",,easy,3,1508.8154493380823,12.743666820224513,31.497287569980053
Skiregion Dachstein West,"Talabfahrt Russbach",,easy,1,531.8165729879809,12.198068819574752,19.671011192146423
,"Cloduit",,novice,1,27.70583527639338,1.2082907903425262,0.0
,"Q'mont",,easy,1,464.2524924874647,10.385141262152064,14.911097136707975
,"FIS Herrenabfahrt",,advanced,1,429.8493134227819,22.039675089765083,31.297683673574955
Les Arcs / Peisey-Vallandry,"Myrtilles",,intermediate,1,871.8004573396347,15.948415805556293,22.113376953696132
Reiteralm,"Preunegg Abfahrt",,intermediate,1,886.8426758816913,18.084283008216953,29.701440657722987
,"Kaltwasserabfahrt",,easy,0
,"Haldenlift Wintersulgen",,,0
Espace Diamant (Les Saisies),"Du Soir",,easy,1,539.6709954462056,8.369714013713413,15.934402569597195
Le Grand Massif,"Vieille",,easy,1,576.6671007818178,9.083154742173582,19.27257827744259
Skigebiet Hochkar,"Sonnenhang",,intermediate,1,651.3453796559547,10.801601312194661,20.114187551192117
,"Liaison",,easy,1,1303.0259813580385,8.100014581559673,29.09020203207364
SkiWelt,"Hartkaiserbahn Talabfahrt",,easy,2,3734.79472473594,10.462344275478792,24.46096960769326
Platak,"Radeševo 2",,advanced,1,533.0304112215168,16.539178917030565,25.071559069924465
Queyras - Haut-Guil,"Le Vallon",,intermediate,1,1073.3530193934016,17.808297986007855,27.60253615474947
Alpe d'Huez Grand Domaine,"Campanules",,intermediate,1,1722.719381620081,10.899569553733789,21.287570964491763
Lech/Zürs,"",1a,intermediate,1,376.44428485186614,17.992646813944717,22.944778222228045
Queyras - Haut-Guil,"Le Raccord",,intermediate,1,1053.25037372318,12.06167290116943,18.29251735939114
,"Marmotte",,easy,1,1586.0533046596076,13.667391456355334,22.112723366344262
Passy - Plaine Joux,"Bambi",,novice,2,314.93003187567103,4.510649953173329,9.92825732771728
Chabanon,"Font Froide",,intermediate,1,288.8353923845452,20.2536062025541,28.308996789032232
,"Hinterreit II linke Abfahrt",,intermediate,1,423.6245884719831,21.707211167492524,28.407018276200237
Saalbach - Hinterglemm,"Abfahrt Viehhofen",,easy,1,5457.283312506974,10.625085241190224,22.50621252296328
,"",44,advanced,1,2140.8313930865124,11.856344979402097,29.585038437200225
Alpe d'Huez Grand Domaine,"Col de Cluy",,advanced,1,2102.396936303445,12.080986344069464,34.365604182875316
Megève,"Coccinelle",,novice,1,105.90967732606883,7.083269633302436,7.718661009604305
Albiez-Montrond,"Polytre",,easy,1,543.0199523963386,9.825590610129112,14.489515419221428
,"Fissabfahrt",,easy,1,285.8250378442246,7.85106623951728,15.650837509364832
,"",1;2b,easy,1,413.8661528026445,8.70863542315636,14.9445497091712
,"Gifthittli",,intermediate,2,1892.4525752051686,9.623003540124895,23.40293548004734
,"Ventina Bardoney 1",,intermediate,1,1860.8353014543254,12.171096718806009,21.964464446707936
,"Gornergrat",,easy,2,2195.821308840778,9.857948592514811,18.324145633015206
La Plagne,"Praconduit",,novice,1,145.85587879811857,10.109605362404636,12.378955874160923
Nordkette,"4 - Übungshang",,easy,1,411.180864394033,6.957485477794748,13.113659421338395
,"Zweier",,intermediate,1,112.78207307331591,1.23696868361026,0.8590411131341897
Espace Killy,"Mangard",,easy,1,2205.3461343918634,9.95100963031771,33.459598677301315
,"(56) Skiweg Campiglio",,easy,1,2407.5452689618555,5.6331338920242455,14.118977242478817
,"Campanule",,easy,1,352.4927000729652,4.787936160611523,6.391301251397297
